date,station,latitude,longitude,aqi,pm2_5,pm10,no2,so2,o3,temperature_C,relative_humidity_%,notes
2024-01-18,Bhaktapur,27.6714,85.427,163,78.3,165.5,37.5,3.9,42.7,20.3,54.8,
2024-01-18,Pokhara,28.2096,83.9856,500,35.4,90.3,12.2,3.5,28.3,21.9,50.1,
2024-01-18,Biratnagar,26.4525,87.2718,118,42.4,89.9,18.8,1.0,24.3,26.1,65.1,
2024-01-18,Nepalgunj,28.0582,81.6176,117,41.8,56.3,4.8,2.0,20.6,22.1,60.7,
2024-01-18,Bharatpur,27.6838,84.4328,84,28.0,50.4,9.1,4.8,42.1,19.5,51.1,
2024-01-18,Dhangadhi,28.707,80.5912,122,43.9,74.1,11.1,4.6,39.0,28.1,56.2,
2024-01-18,Janakpur,26.706,85.9246,154,60.4,147.8,17.1,1.0,33.1,27.4,62.7,
2024-01-18,Butwal,27.7,83.45,91,31.1,74.1,2.0,1.6,41.6,22.4,65.3,
2024-01-18,Dharan,26.8125,87.2835,123,44.6,99.0,8.1,5.5,38.0,20.0,50.6,
2024-01-18,Hetauda,27.4163,85.0306,130,47.2,112.7,12.4,1.6,36.5,25.4,47.0,
2024-01-18,Birgunj,27.0,84.8667,143,52.4,117.7,26.5,5.2,42.7,22.1,67.4,
2024-01-18,Jumla,29.2741,82.1855,500,35.5,71.9,16.2,2.5,43.5,18.7,57.6,
2024-01-18,Illam,26.8901,87.9204,90,30.6,64.7,6.3,2.9,45.2,22.8,73.8,
2024-01-19,Kathmandu,27.7172,85.324,162,77.4,168.9,22.5,4.6,40.0,26.6,66.8,
2024-01-19,Lalitpur,27.6648,85.3188,162,76.1,152.5,20.4,5.1,24.0,25.4,21.7,
2024-01-19,Bhaktapur,27.6714,85.427,165,82.5,128.7,12.0,8.7,39.0,24.9,64.4,
2024-01-19,Pokhara,28.2096,83.9856,101,35.7,51.9,9.1,2.1,41.3,24.8,34.7,
2024-01-19,Biratnagar,26.4525,87.2718,129,46.8,88.0,34.9,5.5,36.4,23.1,61.8,
2024-01-19,Nepalgunj,28.0582,81.6176,120,43.4,114.9,12.9,3.7,38.0,23.5,54.6,
2024-01-19,Bharatpur,27.6838,84.4328,81,26.2,62.6,2.0,1.0,38.7,21.1,51.6,
2024-01-19,Dhangadhi,28.707,80.5912,127,46.3,68.9,4.5,3.4,38.6,22.8,60.5,
2024-01-19,Janakpur,26.706,85.9246,139,50.8,69.6,10.7,5.4,53.2,21.8,37.8,
2024-01-19,Butwal,27.7,83.45,107,38.0,99.8,15.0,2.3,29.8,24.4,57.5,
2024-01-19,Dharan,26.8125,87.2835,129,46.9,93.4,9.4,4.3,51.4,24.1,47.1,
2024-01-19,Hetauda,27.4163,85.0306,105,37.3,86.5,11.5,1.3,43.0,28.3,46.9,
2024-01-19,Birgunj,27.0,84.8667,134,49.0,106.2,21.9,4.1,44.4,26.5,46.0,
2024-01-19,Jumla,29.2741,82.1855,80,26.0,36.7,8.3,2.2,42.2,21.9,49.4,
2024-01-19,Illam,26.8901,87.9204,120,43.1,81.2,6.2,3.0,25.7,18.4,58.7,
2024-01-20,Kathmandu,27.7172,85.324,162,77.3,130.8,25.3,6.9,33.5,23.5,54.0,
2024-01-20,Lalitpur,27.6648,85.3188,162,77.1,186.1,34.2,1.9,51.8,20.9,64.7,
2024-01-20,Bhaktapur,27.6714,85.427,160,73.1,125.5,16.5,3.3,44.1,26.8,47.7,
2024-01-20,Pokhara,28.2096,83.9856,102,36.1,65.1,4.6,3.9,33.8,18.8,62.7,
2024-01-20,Biratnagar,26.4525,87.2718,113,40.4,70.1,27.7,4.2,37.2,31.0,63.6,
2024-01-20,Nepalgunj,28.0582,81.6176,122,44.1,85.2,23.0,1.9,51.0,18.6,57.1,
2024-01-20,Bharatpur,27.6838,84.4328,120,43.4,100.6,2.0,1.9,37.8,24.0,83.5,
2024-01-20,Dhangadhi,28.707,80.5912,118,42.6,81.3,15.4,4.6,25.6,18.3,42.4,
2024-01-20,Janakpur,26.706,85.9246,154,61.8,107.0,8.2,1.9,40.2,22.4,45.2,
2024-01-20,Butwal,27.7,83.45,113,40.5,109.4,18.3,2.5,50.9,21.3,56.4,
2024-01-20,Dharan,26.8125,87.2835,104,36.7,69.9,5.8,3.7,30.6,25.0,78.2,
2024-01-20,Hetauda,27.4163,85.0306,103,36.2,48.7,5.7,4.0,46.5,22.6,60.6,
2024-01-20,Birgunj,27.0,84.8667,100,35.2,80.8,28.0,7.6,55.4,31.2,50.7,
2024-01-20,Jumla,29.2741,82.1855,78,25.0,47.5,24.1,4.0,25.2,20.4,38.7,
2024-01-20,Illam,26.8901,87.9204,123,44.3,104.4,3.3,1.3,44.1,23.6,27.7,
2024-01-21,Kathmandu,27.7172,85.324,222,172.0,450.5,20.5,2.2,32.5,28.0,70.0,High pollution event
2024-01-21,Lalitpur,27.6648,85.3188,155,63.5,159.3,26.6,5.7,38.0,24.1,55.2,
2024-01-21,Bhaktapur,27.6714,85.427,164,80.3,206.0,36.8,6.1,36.5,23.5,56.7,
2024-01-21,Pokhara,28.2096,83.9856,98,34.4,87.1,2.0,1.3,38.7,27.1,54.1,
2024-01-21,Biratnagar,26.4525,87.2718,148,54.7,92.6,32.8,5.3,29.3,26.2,80.7,
2024-01-21,Nepalgunj,28.0582,81.6176,120,43.2,103.2,11.7,5.4,45.8,24.5,60.0,
2024-01-21,Bharatpur,27.6838,84.4328,125,45.3,69.8,2.0,5.1,32.6,22.4,52.6,
2024-01-21,Dhangadhi,28.707,80.5912,148,54.6,110.5,13.0,2.5,43.4,29.0,39.5,
2024-01-21,Janakpur,26.706,85.9246,146,54.0,112.1,3.6,1.8,38.8,25.1,49.9,
2024-01-21,Butwal,27.7,83.45,126,45.8,95.2,9.4,5.6,33.4,21.3,33.8,
2024-01-21,Dharan,26.8125,87.2835,106,37.6,76.1,5.9,2.6,35.8,15.3,57.0,
2024-01-21,Hetauda,27.4163,85.0306,122,44.1,75.2,4.7,6.3,36.4,22.1,69.6,
2024-01-21,Birgunj,27.0,84.8667,113,40.5,58.6,35.6,2.9,34.7,20.3,75.1,
2024-01-21,Jumla,29.2741,82.1855,75,23.4,71.1,13.5,1.0,41.7,24.5,32.3,
2024-01-21,Illam,26.8901,87.9204,94,32.4,79.3,18.6,4.6,48.5,18.1,66.4,
2024-01-22,Kathmandu,27.7172,85.324,158,68.8,174.5,21.7,5.6,47.4,20.6,61.2,
2024-01-22,Lalitpur,27.6648,85.3188,165,82.7,163.7,29.3,6.1,28.8,26.9,19.6,
2024-01-22,Bhaktapur,27.6714,85.427,167,86.2,186.7,22.0,5.6,50.9,25.2,71.6,
2024-01-22,Pokhara,28.2096,83.9856,76,24.0,57.8,3.0,4.6,29.6,27.0,60.3,
2024-01-22,Biratnagar,26.4525,87.2718,129,46.8,112.6,29.0,6.1,24.8,28.6,42.1,
2024-01-22,Nepalgunj,28.0582,81.6176,114,40.9,75.3,17.1,1.9,27.2,27.6,62.3,
2024-01-22,Bharatpur,27.6838,84.4328,98,34.5,57.4,17.5,5.6,32.1,25.0,40.6,
2024-01-22,Dhangadhi,28.707,80.5912,144,53.2,72.6,12.3,2.0,45.7,27.2,57.0,
2024-01-22,Janakpur,26.706,85.9246,111,39.7,105.4,5.4,1.0,33.7,24.2,21.3,
2024-01-22,Butwal,27.7,83.45,139,51.0,102.2,8.0,1.0,38.5,19.2,35.8,
2024-01-22,Dharan,26.8125,87.2835,118,42.5,89.3,20.3,1.0,27.6,19.3,65.5,
2024-01-22,Hetauda,27.4163,85.0306,116,41.4,81.3,20.8,4.6,38.5,22.6,59.4,
2024-01-22,Birgunj,27.0,84.8667,152,56.5,82.5,25.8,4.4,31.7,29.8,43.3,
2024-01-22,Jumla,29.2741,82.1855,67,19.6,41.9,11.0,3.9,50.4,26.9,59.8,
2024-01-22,Illam,26.8901,87.9204,81,26.6,52.9,6.6,2.5,43.3,25.9,59.3,
2024-01-23,Kathmandu,27.7172,85.324,196,143.0,225.3,19.7,3.7,46.9,28.4,58.1,High pollution event
2024-01-23,Lalitpur,27.6648,85.3188,161,74.0,150.4,22.2,3.9,39.7,33.0,51.4,
2024-01-23,Bhaktapur,27.6714,85.427,164,80.1,149.1,12.3,5.5,19.6,27.8,47.6,
2024-01-23,Pokhara,28.2096,83.9856,111,39.6,73.5,2.0,5.2,26.5,20.2,35.6,
2024-01-23,Biratnagar,26.4525,87.2718,140,51.3,106.8,18.0,4.2,25.7,22.6,63.4,
2024-01-23,Nepalgunj,28.0582,81.6176,111,39.7,96.8,5.1,1.0,36.2,24.1,46.4,
2024-01-23,Bharatpur,27.6838,84.4328,132,48.1,90.5,12.3,1.4,45.3,25.8,54.0,
2024-01-23,Dhangadhi,28.707,80.5912,133,48.3,117.3,7.9,1.0,37.6,25.4,56.1,
2024-01-23,Janakpur,26.706,85.9246,154,62.3,93.8,2.0,2.0,34.2,21.4,37.5,
2024-01-23,Butwal,27.7,83.45,115,41.0,75.1,12.2,3.8,30.6,23.3,56.0,
2024-01-23,Dharan,26.8125,87.2835,112,40.1,82.6,14.3,3.6,33.1,27.1,42.3,
2024-01-23,Hetauda,27.4163,85.0306,180,111.2,173.0,7.8,2.0,36.7,25.4,62.7,High pollution event
2024-01-23,Birgunj,27.0,84.8667,134,48.9,108.5,18.1,3.1,42.6,29.1,54.4,
2024-01-23,Jumla,29.2741,82.1855,57,15.2,20.6,10.8,2.0,38.7,22.6,66.5,
2024-01-23,Illam,26.8901,87.9204,102,36.0,75.3,7.2,1.0,22.7,23.6,30.2,
2024-01-24,Kathmandu,27.7172,85.324,168,88.1,183.2,24.1,5.9,41.1,25.7,43.7,
2024-01-24,Lalitpur,27.6648,85.3188,162,77.2,176.7,14.4,3.7,29.5,26.0,65.2,
2024-01-24,Bhaktapur,27.6714,85.427,169,89.5,218.1,28.8,5.8,53.0,26.0,54.5,
2024-01-24,Pokhara,28.2096,83.9856,108,38.5,64.8,16.5,3.6,45.0,20.6,50.9,
2024-01-24,Biratnagar,26.4525,87.2718,117,41.8,59.2,27.1,3.4,53.1,28.0,49.4,
2024-01-24,Nepalgunj,28.0582,81.6176,114,40.7,90.3,4.2,3.3,35.9,26.6,53.7,
2024-01-24,Bharatpur,27.6838,84.4328,113,40.5,58.7,14.5,3.7,34.4,18.5,79.5,
2024-01-24,Dhangadhi,28.707,80.5912,139,51.1,114.9,24.3,5.9,39.1,21.1,49.3,
2024-01-24,Janakpur,26.706,85.9246,103,36.5,98.0,4.2,1.0,33.8,22.3,31.7,
2024-01-24,Butwal,27.7,83.45,120,43.1,61.9,2.0,1.8,43.6,19.3,33.9,
2024-01-24,Dharan,26.8125,87.2835,113,40.3,92.1,6.2,3.1,32.2,24.6,40.5,
2024-01-24,Hetauda,27.4163,85.0306,141,51.8,114.0,13.3,1.0,37.9,25.4,38.6,
2024-01-24,Birgunj,27.0,84.8667,128,46.3,111.2,26.6,4.5,34.5,27.3,61.7,
2024-01-24,Jumla,29.2741,82.1855,94,32.4,61.2,2.0,3.4,35.1,23.1,59.1,
2024-01-24,Illam,26.8901,87.9204,116,41.5,63.1,11.8,2.1,30.6,23.4,34.1,
2024-01-25,Kathmandu,27.7172,85.324,161,74.5,152.7,12.1,6.6,43.2,24.4,53.9,
2024-01-25,Lalitpur,27.6648,85.3188,151,56.5,140.6,21.7,7.6,39.2,21.7,68.0,
2024-01-25,Bhaktapur,27.6714,85.427,164,80.1,135.7,33.1,8.8,46.0,29.3,37.2,
2024-01-25,Pokhara,28.2096,83.9856,110,39.1,85.5,7.2,2.2,31.9,20.7,52.5,
2024-01-25,Biratnagar,26.4525,87.2718,151,55.8,98.7,17.7,5.2,22.2,22.4,55.3,
2024-01-25,Nepalgunj,28.0582,81.6176,108,38.4,98.7,18.9,7.1,39.8,24.8,54.2,
2024-01-25,Bharatpur,27.6838,84.4328,96,33.5,64.6,12.7,2.4,39.6,19.8,63.0,
2024-01-25,Dhangadhi,28.707,80.5912,153,59.4,118.0,10.0,1.0,40.5,24.6,48.5,
2024-01-25,Janakpur,26.706,85.9246,144,52.9,133.4,6.7,3.1,40.3,27.5,45.2,
2024-01-25,Butwal,27.7,83.45,130,47.2,73.8,7.3,6.6,41.6,25.2,58.3,
2024-01-25,Dharan,26.8125,87.2835,128,46.5,105.0,23.5,4.8,27.5,19.5,74.0,
2024-01-25,Hetauda,27.4163,85.0306,121,43.5,63.7,19.4,1.5,33.2,26.3,52.2,
2024-01-25,Birgunj,27.0,84.8667,153,60.0,83.5,20.1,6.9,34.5,27.5,32.6,
2024-01-25,Jumla,29.2741,82.1855,82,26.8,68.3,10.0,4.2,24.4,27.4,60.3,
2024-01-25,Illam,26.8901,87.9204,73,22.7,43.3,10.3,3.2,44.3,16.0,56.4,
2024-01-26,Kathmandu,27.7172,85.324,169,89.7,191.3,23.7,4.0,42.1,23.8,42.7,
2024-01-26,Lalitpur,27.6648,85.3188,155,64.1,144.0,26.7,6.8,40.0,32.6,59.2,
2024-01-26,Bhaktapur,27.6714,85.427,165,82.9,129.9,27.8,5.3,31.5,27.0,34.1,
2024-01-26,Pokhara,28.2096,83.9856,116,41.7,54.3,3.1,5.0,33.9,19.9,51.7,
2024-01-26,Biratnagar,26.4525,87.2718,151,56.4,109.4,19.9,8.8,43.1,23.0,50.6,
2024-01-26,Nepalgunj,28.0582,81.6176,129,47.0,69.1,17.8,4.1,43.5,20.5,51.1,
2024-01-26,Bharatpur,27.6838,84.4328,89,30.1,57.3,5.8,8.0,36.8,21.2,63.1,
2024-01-26,Dhangadhi,28.707,80.5912,119,42.9,76.7,2.0,2.6,34.0,29.9,51.3,
2024-01-26,Janakpur,26.706,85.9246,153,58.5,133.2,11.2,3.2,37.7,19.4,60.2,
2024-01-26,Butwal,27.7,83.45,118,42.5,96.7,14.3,4.9,23.3,21.1,58.8,
2024-01-26,Dharan,26.8125,87.2835,124,44.9,79.2,15.2,6.5,39.3,21.0,63.5,
2024-01-26,Hetauda,27.4163,85.0306,88,29.6,64.7,24.4,3.6,44.4,18.6,45.7,
2024-01-26,Birgunj,27.0,84.8667,155,62.8,128.0,20.3,7.6,43.8,21.8,28.7,
2024-01-26,Jumla,29.2741,82.1855,80,25.9,72.1,8.3,1.0,35.2,21.3,78.9,
2024-01-26,Illam,26.8901,87.9204,98,34.2,86.4,11.8,5.4,36.4,22.3,53.3,
2024-01-27,Kathmandu,27.7172,85.324,170,92.5,208.5,26.4,5.5,29.2,22.3,61.1,
2024-01-27,Lalitpur,27.6648,85.3188,159,71.7,114.2,13.5,4.0,43.8,31.5,51.2,
2024-01-27,Bhaktapur,27.6714,85.427,160,73.6,130.8,15.1,5.6,37.4,23.4,71.4,
2024-01-27,Pokhara,28.2096,83.9856,176,103.0,170.5,13.6,2.6,35.0,25.5,55.8,High pollution event
2024-01-27,Biratnagar,26.4525,87.2718,120,43.0,109.8,19.4,3.7,19.3,29.1,60.8,
2024-01-27,Nepalgunj,28.0582,81.6176,99,34.8,66.7,6.2,5.4,25.7,19.1,45.8,
2024-01-27,Bharatpur,27.6838,84.4328,108,38.4,81.5,13.0,6.0,40.5,19.7,38.9,
2024-01-27,Dhangadhi,28.707,80.5912,138,50.5,89.8,6.2,3.9,38.2,23.1,67.4,
2024-01-27,Janakpur,26.706,85.9246,136,49.9,133.3,7.5,4.9,40.1,19.6,35.5,
2024-01-27,Butwal,27.7,83.45,138,50.5,104.7,3.3,1.0,37.1,25.0,41.7,
2024-01-27,Dharan,26.8125,87.2835,119,43.0,64.1,6.1,1.0,52.1,18.6,30.1,
2024-01-27,Hetauda,27.4163,85.0306,147,54.1,130.2,7.6,2.8,38.1,26.3,58.3,
2024-01-27,Birgunj,27.0,84.8667,185,121.1,229.0,18.5,3.8,39.2,25.3,52.3,High pollution event
2024-01-27,Jumla,29.2741,82.1855,58,15.6,23.5,15.6,3.9,42.8,19.6,46.0,
2024-01-27,Illam,26.8901,87.9204,89,30.1,37.7,3.7,1.4,42.8,21.9,41.4,
2024-01-28,Kathmandu,27.7172,85.324,169,91.0,189.0,29.4,1.8,41.3,29.4,62.8,
2024-01-28,Lalitpur,27.6648,85.3188,156,64.9,140.0,34.2,5.7,42.2,24.2,46.5,
2024-01-28,Bhaktapur,27.6714,85.427,155,64.1,108.5,17.9,3.7,41.1,29.9,43.6,
2024-01-28,Pokhara,28.2096,83.9856,105,37.0,77.8,13.9,3.1,30.1,24.2,58.0,
2024-01-28,Biratnagar,26.4525,87.2718,119,42.7,93.8,22.6,5.7,39.3,29.8,50.4,
2024-01-28,Nepalgunj,28.0582,81.6176,114,40.6,67.3,5.9,2.8,41.3,28.9,35.3,
2024-01-28,Bharatpur,27.6838,84.4328,143,52.7,102.7,22.5,1.7,49.3,25.1,54.6,
2024-01-28,Dhangadhi,28.707,80.5912,115,41.0,98.0,16.4,2.0,41.3,26.2,40.9,
2024-01-28,Janakpur,26.706,85.9246,132,47.9,85.7,7.9,1.8,55.4,26.2,48.0,
2024-01-28,Butwal,27.7,83.45,96,33.4,84.4,16.4,2.3,38.0,22.2,31.9,
2024-01-28,Dharan,26.8125,87.2835,98,34.3,73.9,7.9,3.7,36.0,24.9,31.3,
2024-01-28,Hetauda,27.4163,85.0306,89,30.3,50.9,7.8,4.0,27.4,21.4,56.4,
2024-01-28,Birgunj,27.0,84.8667,149,54.9,84.9,32.8,4.7,30.5,27.7,40.5,
2024-01-28,Jumla,29.2741,82.1855,78,25.0,33.9,9.8,5.3,25.9,26.3,51.7,
2024-01-28,Illam,26.8901,87.9204,107,37.9,79.2,18.1,3.1,41.1,26.2,40.4,
2024-01-29,Kathmandu,27.7172,85.324,162,76.6,153.2,22.6,4.1,43.7,27.6,38.9,
2024-01-29,Lalitpur,27.6648,85.3188,161,74.6,185.8,24.7,5.0,27.9,30.5,52.1,
2024-01-29,Bhaktapur,27.6714,85.427,167,86.3,148.0,29.2,5.6,35.1,26.8,44.6,
2024-01-29,Pokhara,28.2096,83.9856,80,25.7,57.9,5.7,3.5,33.7,27.5,66.7,
2024-01-29,Biratnagar,26.4525,87.2718,142,52.0,100.2,23.5,6.4,35.6,28.4,50.2,
2024-01-29,Nepalgunj,28.0582,81.6176,111,39.8,85.0,12.8,4.9,38.8,21.9,49.0,
2024-01-29,Bharatpur,27.6838,84.4328,109,38.8,90.5,5.2,2.8,54.5,24.2,55.6,
2024-01-29,Dhangadhi,28.707,80.5912,171,94.9,164.7,19.0,7.4,35.7,24.4,67.3,High pollution event
2024-01-29,Janakpur,26.706,85.9246,134,49.0,68.3,2.7,6.6,49.7,22.0,39.8,
2024-01-29,Butwal,27.7,83.45,120,43.1,65.6,8.8,5.6,45.8,27.9,36.2,
2024-01-29,Dharan,26.8125,87.2835,85,28.4,61.1,14.5,5.2,28.0,20.5,65.6,
2024-01-29,Hetauda,27.4163,85.0306,120,43.3,69.3,9.3,3.6,39.6,19.9,44.4,
2024-01-29,Birgunj,27.0,84.8667,154,61.1,154.4,20.1,4.5,15.0,27.1,42.7,
2024-01-29,Jumla,29.2741,82.1855,90,30.5,68.1,7.1,1.8,24.8,26.1,48.2,
2024-01-29,Illam,26.8901,87.9204,85,28.0,60.0,12.0,3.5,25.6,26.8,46.9,
2024-01-30,Kathmandu,27.7172,85.324,165,82.9,155.1,20.7,3.7,37.5,28.9,49.0,
2024-01-30,Lalitpur,27.6648,85.3188,162,77.5,133.7,19.8,3.1,37.3,26.1,27.4,
2024-01-30,Bhaktapur,27.6714,85.427,165,82.7,151.1,35.7,4.1,18.8,22.6,51.0,
2024-01-30,Pokhara,28.2096,83.9856,90,30.7,45.5,9.8,2.7,52.5,23.9,63.3,
2024-01-30,Biratnagar,26.4525,87.2718,500,55.4,137.7,37.2,4.9,42.0,32.6,52.9,
2024-01-30,Nepalgunj,28.0582,81.6176,75,23.7,32.3,6.1,7.2,57.7,20.1,38.9,
2024-01-30,Bharatpur,27.6838,84.4328,133,48.5,72.0,18.5,2.9,49.3,23.2,59.6,
2024-01-30,Dhangadhi,28.707,80.5912,123,44.4,68.4,9.5,3.5,45.1,22.1,34.1,
2024-01-30,Janakpur,26.706,85.9246,153,58.8,133.0,7.8,4.1,41.9,25.5,39.8,
2024-01-30,Butwal,27.7,83.45,88,29.9,77.8,14.7,1.8,41.2,23.6,61.2,
2024-01-30,Dharan,26.8125,87.2835,120,43.1,99.9,10.3,8.0,44.2,25.3,60.9,
2024-01-30,Hetauda,27.4163,85.0306,127,46.1,95.5,2.1,1.0,35.0,23.9,55.5,
2024-01-30,Birgunj,27.0,84.8667,154,60.7,139.5,19.2,3.4,39.8,23.3,63.9,
2024-01-30,Jumla,29.2741,82.1855,85,28.1,61.7,9.2,1.9,42.2,27.5,55.2,
2024-01-30,Illam,26.8901,87.9204,95,32.9,63.2,20.2,2.1,54.5,21.4,53.3,
2024-01-31,Kathmandu,27.7172,85.324,166,85.2,145.4,22.0,6.7,54.1,29.1,61.6,
2024-01-31,Lalitpur,27.6648,85.3188,159,70.8,154.1,20.7,5.1,39.4,28.5,49.9,
2024-01-31,Bhaktapur,27.6714,85.427,161,74.6,148.5,16.4,1.5,24.4,27.8,53.4,
2024-01-31,Pokhara,28.2096,83.9856,125,45.1,101.2,6.5,5.0,40.6,21.5,54.0,
2024-01-31,Biratnagar,26.4525,87.2718,152,58.0,114.3,28.9,6.2,31.8,25.9,59.9,
2024-01-31,Nepalgunj,28.0582,81.6176,151,56.3,136.6,8.9,3.3,49.2,21.2,33.2,
2024-01-31,Bharatpur,27.6838,84.4328,133,48.5,75.0,7.9,3.9,36.9,26.4,69.1,
2024-01-31,Dhangadhi,28.707,80.5912,132,47.9,88.3,9.4,4.9,45.2,20.7,72.6,
2024-01-31,Janakpur,26.706,85.9246,125,45.2,87.0,13.9,3.4,32.8,25.6,77.4,
2024-01-31,Butwal,27.7,83.45,133,48.6,78.9,15.8,1.0,41.5,27.3,65.1,
2024-01-31,Dharan,26.8125,87.2835,89,30.1,60.5,7.0,4.1,29.7,30.3,44.5,
2024-01-31,Hetauda,27.4163,85.0306,134,48.8,69.4,9.8,2.8,22.1,24.5,56.0,
2024-01-31,Birgunj,27.0,84.8667,156,66.1,110.4,32.8,4.4,33.8,30.3,45.4,
2024-01-31,Jumla,29.2741,82.1855,75,23.4,34.4,11.0,3.2,24.0,27.0,33.3,
2024-01-31,Illam,26.8901,87.9204,88,29.6,68.8,7.1,2.0,48.6,25.5,74.9,
2024-02-01,Kathmandu,27.7172,85.324,162,77.2,188.0,25.7,6.3,39.6,30.2,44.4,
2024-02-01,Lalitpur,27.6648,85.3188,164,81.2,125.4,17.9,6.3,42.0,24.4,51.4,
2024-02-01,Bhaktapur,27.6714,85.427,166,84.1,193.7,24.9,6.7,38.5,25.6,63.5,
2024-02-01,Pokhara,28.2096,83.9856,85,28.2,66.3,10.9,1.6,46.3,27.0,73.5,
2024-02-01,Biratnagar,26.4525,87.2718,153,59.4,96.3,21.1,4.6,39.5,25.0,30.9,
2024-02-01,Nepalgunj,28.0582,81.6176,128,46.6,120.4,5.4,4.6,20.3,31.3,43.4,
2024-02-01,Bharatpur,27.6838,84.4328,127,46.0,64.8,2.0,4.1,28.4,21.8,44.2,
2024-02-01,Dhangadhi,28.707,80.5912,123,44.3,89.5,2.0,2.4,42.4,28.5,57.5,
2024-02-01,Janakpur,26.706,85.9246,151,55.6,97.3,13.0,7.3,37.5,24.2,29.4,
2024-02-01,Butwal,27.7,83.45,109,38.7,86.4,11.3,2.0,26.1,24.7,37.7,
2024-02-01,Dharan,26.8125,87.2835,106,37.7,89.8,7.9,1.9,47.2,21.7,29.8,
2024-02-01,Hetauda,27.4163,85.0306,146,53.7,136.9,14.6,2.7,30.3,24.6,45.3,
2024-02-01,Birgunj,27.0,84.8667,126,45.8,96.0,24.1,4.9,29.2,30.5,32.8,
2024-02-01,Jumla,29.2741,82.1855,42,10.0,15.5,14.4,4.0,44.0,28.5,34.8,
2024-02-01,Illam,26.8901,87.9204,124,45.0,78.7,19.8,5.5,37.8,20.9,37.2,
2024-02-02,Kathmandu,27.7172,85.324,165,82.0,120.1,18.2,4.1,38.8,24.4,58.6,
2024-02-02,Lalitpur,27.6648,85.3188,164,81.3,123.9,26.8,7.9,44.9,30.5,43.2,
2024-02-02,Bhaktapur,27.6714,85.427,162,76.6,155.9,23.4,2.3,30.9,23.8,53.7,
2024-02-02,Pokhara,28.2096,83.9856,96,33.3,48.8,2.0,3.2,28.8,27.5,59.3,
2024-02-02,Biratnagar,26.4525,87.2718,152,58.2,144.5,13.3,6.3,40.9,20.5,29.4,
2024-02-02,Nepalgunj,28.0582,81.6176,97,33.8,70.2,6.9,5.8,41.8,25.0,55.1,
2024-02-02,Bharatpur,27.6838,84.4328,96,33.6,89.1,21.6,1.0,45.3,29.0,56.0,
2024-02-02,Dhangadhi,28.707,80.5912,125,45.2,82.1,9.6,4.8,46.9,21.9,38.1,
2024-02-02,Janakpur,26.706,85.9246,122,44.0,108.2,7.4,2.7,50.5,22.0,59.4,
2024-02-02,Butwal,27.7,83.45,115,41.2,110.9,13.2,3.1,58.4,29.1,53.3,
2024-02-02,Dharan,26.8125,87.2835,124,45.0,86.3,22.4,2.2,43.3,29.2,44.7,
2024-02-02,Hetauda,27.4163,85.0306,126,45.8,108.5,3.7,5.3,44.9,25.9,59.7,
2024-02-02,Birgunj,27.0,84.8667,88,29.5,58.0,25.3,3.2,50.7,27.0,58.0,
2024-02-02,Jumla,29.2741,82.1855,71,21.8,39.0,13.7,1.0,37.0,26.2,36.9,
2024-02-02,Illam,26.8901,87.9204,87,29.4,73.6,19.8,2.4,47.0,23.6,65.0,
2024-02-03,Kathmandu,27.7172,85.324,159,71.3,138.4,24.0,4.7,34.6,27.3,48.9,
2024-02-03,Lalitpur,27.6648,85.3188,161,74.7,121.5,26.9,4.5,45.4,23.4,77.6,
2024-02-03,Bhaktapur,27.6714,85.427,161,75.0,146.3,26.4,9.3,26.3,27.2,36.5,
2024-02-03,Pokhara,28.2096,83.9856,83,27.2,42.4,14.2,1.0,33.2,24.7,24.0,
2024-02-03,Biratnagar,26.4525,87.2718,134,48.8,78.4,10.7,3.0,41.6,30.2,72.7,
2024-02-03,Nepalgunj,28.0582,81.6176,127,46.1,61.4,4.5,1.0,47.2,21.4,40.7,
2024-02-03,Bharatpur,27.6838,84.4328,111,39.6,91.6,13.8,6.5,35.0,29.0,57.4,
2024-02-03,Dhangadhi,28.707,80.5912,151,55.7,99.8,8.8,1.2,25.1,32.6,38.8,
2024-02-03,Janakpur,26.706,85.9246,126,45.7,95.5,18.4,3.3,38.3,26.2,64.7,
2024-02-03,Butwal,27.7,83.45,100,35.4,88.5,15.6,5.5,24.9,24.1,56.0,
2024-02-03,Dharan,26.8125,87.2835,121,43.7,92.2,16.7,1.4,47.5,25.0,55.4,
2024-02-03,Hetauda,27.4163,85.0306,146,53.8,134.8,2.5,3.8,32.2,24.1,54.9,
2024-02-03,Birgunj,27.0,84.8667,155,64.1,157.3,17.7,5.1,17.1,27.2,42.3,
2024-02-03,Jumla,29.2741,82.1855,78,24.8,40.0,11.1,1.0,33.9,25.9,22.6,
2024-02-03,Illam,26.8901,87.9204,136,49.6,123.6,13.4,5.6,53.3,23.1,26.7,
2024-02-04,Kathmandu,27.7172,85.324,157,67.0,135.1,15.6,7.3,49.6,28.4,42.4,
2024-02-04,Lalitpur,27.6648,85.3188,163,78.2,145.6,30.3,3.8,31.3,29.8,50.2,
2024-02-04,Bhaktapur,27.6714,85.427,162,77.3,134.5,22.8,3.1,23.1,24.9,58.9,
2024-02-04,Pokhara,28.2096,83.9856,91,30.9,50.1,12.9,1.2,46.3,31.5,53.4,
2024-02-04,Biratnagar,26.4525,87.2718,147,54.1,119.9,14.4,3.3,30.7,28.3,43.7,
